gene_id/transcript_id	SJINF053_211_withinKeepPairs
CD44-026	0.0
CD44-023	50.9085
CD44-033	556.5517
CD44-022	404.7066
CD44-027	52.9096
CD44-017	0.0
CD44-015	1731.9299
CD44-028	34.8995
CD44-036	385.4959
CD44-040	48.6673
CD44-011	320.6596
CD44-041	38.3415
CD44-019	94.1327
CD44-014	2015.9289
CD44-038	0.0
CD44-012	0.0
CD44-035	0.0
CD44-037	118.2262
CD44-025	1492.916
CD44-039	474.0255
CD44-018	1912.0307
CD44-013	316.8174
CD44-030	0.0
CD44-016	1138.8778
CD44-034	1.761
CD44-020	0.0
CD44-021	705.6752
KCNG1-002	29.9368
KCNG1-001	0.0
KCNG1-003	0.0
KCNG1-004	32.8984
KCNG1-005	0.0
KCNG1-006	9.2052
AGPAT4-001	12877.5314
AGPAT4-003	139.6782
AGPAT4-201	987.513
AGPAT4-002	298.4872
AGPAT4-004	16.8094
SLAMF7-002	241.9755
SLAMF7-003	490.5947
SLAMF7-001	1260.626
SLAMF7-201	0.0
SLAMF7-202	0.0
SLAMF7-203	0.0
SLAMF7-204	0.0
SLAMF7-004	646.2819
SLAMF7-005	0.0
SLAMF7-007	82.3661
SLAMF7-205	39.7022
BTN3A1-003	5622.5086
BTN3A1-001	17230.6091
BTN3A1-006	3113.5036
BTN3A1-007	1090.9309
BTN3A1-005	0.0
BTN3A1-009	0.0
BTN3A1-004	881.5337
BTN3A1-002	2548.0669
BTN3A1-008	3497.6387
BTN3A1-010	396.6221
BTN3A1-011	725.5263
MIPEP-001	1946.2899
MIPEP-004	0.0
MIPEP-005	0.0
MIPEP-002	62.8352
MIPEP-003	0.0
PRKCH-001	7401.6649
PRKCH-003	316.4972
PRKCH-018	0.0
PRKCH-021	0.0
PRKCH-020	0.0
PRKCH-017	0.0
PRKCH-019	0.0
PRKCH-024	0.0
PRKCH-007	60.674
PRKCH-016	0.0
PRKCH-002	1447.8508
PRKCH-026	0.0
PRKCH-014	0.0
PRKCH-009	12.7271
PRKCH-010	0.0
PRKCH-015	0.0
PRKCH-013	0.0
PRKCH-025	0.0
PRKCH-023	0.0
PRKCH-022	0.0
PRKCH-004	486.2723
PRKCH-028	0.0
PRKCH-027	0.0
PRKCH-006	0.0
PRKCH-008	0.0
PRKCH-005	97.4146
PRKCH-011	0.0
INSRR-001	376.2107
IFNGR1-001	12140.2385
IFNGR1-003	82.0459
IFNGR1-002	169.5349
IFNGR1-004	191.2271
IFNGR1-201	0.0
B4GALT7-001	2888.9778
B4GALT7-002	220.8437
B4GALT7-004	2028.8161
B4GALT7-009	145.2814
B4GALT7-007	285.9201
B4GALT7-008	34.4193
B4GALT7-006	54.1103
B4GALT7-005	801.2487
SH2D2A-002	190.8269
SH2D2A-001	786.8406
SH2D2A-201	38.5816
SH2D2A-005	192.6679
SH2D2A-004	72.8408
SH2D2A-003	159.1291
VRK2-001	4475.1461
VRK2-201	620.5075
VRK2-004	377.5714
VRK2-003	38.5016
VRK2-002	456.4156
VRK2-005	0.0
VRK2-008	7.2841
VRK2-007	0.0
VRK2-006	0.0
TNFRSF1B-001	25943.3283
TNFRSF1B-003	31.4576
TNFRSF1B-002	2697.2705
TNFRSF1B-201	0.0
VEZT-201	1494.5169
VEZT-011	0.0
VEZT-010	0.0
VEZT-001	2128.8722
VEZT-028	0.0
VEZT-004	95.4134
VEZT-033	63.1554
VEZT-032	0.0
VEZT-014	234.0511
VEZT-038	0.0
VEZT-039	0.0
VEZT-007	87.3289
VEZT-029	0.0
VEZT-002	1811.6545
VEZT-023	21.5321
VEZT-035	0.0
VEZT-034	0.0
VEZT-020	0.0
VEZT-003	0.0
VEZT-013	0.0
VEZT-008	710.718
VEZT-012	9.2052
VEZT-024	0.0
VEZT-009	154.3264
VEZT-016	0.0
VEZT-040	0.0
VEZT-027	0.0
VEZT-026	0.0
VEZT-017	0.0
VEZT-030	0.0
VEZT-015	40.1025
VEZT-018	0.0
VEZT-031	0.0
VEZT-006	1749.5397
VEZT-021	0.0
VEZT-037	192.5078
VEZT-022	0.0
VEZT-005	6063.9558
VEZT-025	0.0
VEZT-036	163.4515
VEZT-019	44.1047
POU2F2-002	1204.5946
POU2F2-001	20783.0785
POU2F2-011	0.0
POU2F2-005	2504.8427
POU2F2-010	76.2827
POU2F2-009	598.175
POU2F2-003	250.6203
POU2F2-004	1260.1457
POU2F2-013	365.8849
POU2F2-007	0.0
POU2F2-012	30.7372
POU2F2-014	0.0
POU2F2-006	44.0247
POU2F2-018	0.0
POU2F2-017	105.339
POU2F2-016	446.0898
POU2F2-015	1203.8742
POU2F2-008	286.6405
POU2F2-201	7.9244
BRD9-003	0.0
BRD9-001	7150.6444
BRD9-010	173.8574
BRD9-004	274.5538
BRD9-008	768.1101
BRD9-011	332.0259
BRD9-012	217.882
BRD9-005	338.8297
BRD9-006	498.5992
BRD9-014	164.8123
BRD9-013	0.0
BRD9-002	966.061
BRD9-007	7997.4386
BRD9-009	425.9185
BRD9-019	20.8117
BRD9-017	97.7347
BRD9-016	159.8495
BRD9-015	16.1691
BRD9-018	0.0
SNX1-003	3735.8521
SNX1-005	21942.6879
SNX1-009	11.2063
SNX1-008	0.0
SNX1-012	0.0
SNX1-007	123.9094
SNX1-013	169.9352
SNX1-001	15033.5388
SNX1-014	667.3337
SNX1-006	129.6726
SNX1-004	77.7235
SNX1-010	35.5399
SNX1-002	264.1479
SNX1-201	0.0
TBPL1-001	931.7218
TBPL1-004	45.3854
TBPL1-002	1170.4154
TBPL1-003	0.0
TBPL1-005	0.0
TBPL1-007	406.3075
TBPL1-006	0.0
TBPL1-201	623.0689
ARNTL2-006	115.5047
ARNTL2-001	0.0
ARNTL2-005	120.8677
ARNTL2-004	0.0
ARNTL2-008	0.0
ARNTL2-009	12.3269
ARNTL2-007	0.0
ARNTL2-002	1039.9424
ARNTL2-003	0.0
BCLAF1-201	0.0
BCLAF1-011	484.7515
BCLAF1-004	514.288
BCLAF1-015	422.0764
BCLAF1-005	38976.6269
BCLAF1-008	11352.9977
BCLAF1-006	1754.5826
BCLAF1-016	213.8798
BCLAF1-014	1401.4248
BCLAF1-001	230.8493
BCLAF1-012	1546.3059
BCLAF1-009	94.9332
BCLAF1-010	12185.0636
BCLAF1-003	20528.9362
BCLAF1-018	346.9143
BCLAF1-002	377.9717
BCLAF1-021	18.8906
BCLAF1-017	73.7213
BCLAF1-007	2206.1955
BCLAF1-013	170.4955
BCLAF1-020	0.0
BCLAF1-019	185.1437
BCLAF1-202	0.0
SLC39A9-013	12477.0672
SLC39A9-009	3365.9649
SLC39A9-008	432.082
SLC39A9-012	60.1937
SLC39A9-001	63.8758
SLC39A9-003	217.1616
SLC39A9-005	71.8002
SLC39A9-002	0.0
SLC39A9-004	281.4376
SLC39A9-010	334.1071
SLC39A9-014	114.224
ANK1-006	137.9172
ANK1-002	0.0
ANK1-003	0.0
ANK1-005	8.0045
ANK1-001	693.5084
ANK1-004	0.0
ANK1-013	0.0
ANK1-015	0.0
ANK1-007	86.4484
ANK1-011	8.0045
ANK1-010	0.0
ANK1-009	0.0
ANK1-012	50.6684
ANK1-008	0.0
IBSP-001	0.0
TFB1M-001	1028.576
TFB1M-006	16.4092
TFB1M-002	27.3753
TFB1M-004	0.0
TFB1M-003	16.8094
TFB1M-005	10.726
TFB1M-007	10.1657
TFB1M-008	13.9278
TFB1M-009	116.6253
RABEP1-002	2959.3372
RABEP1-001	24332.106
RABEP1-005	14.4081
RABEP1-007	384.3753
RABEP1-006	92.6119
RABEP1-003	893.4603
RABEP1-004	8.1646
HMGB3-001	1467.862
HMGB3-002	299.0475
HMGB3-004	351.8771
HMGB3-201	146.482
HMGB3-003	0.0
NUP160-001	25612.6631
NUP160-004	216.6013
NUP160-002	254.6226
NUP160-006	42.4238
NUP160-005	16.9695
NUP160-009	2480.5891
NUP160-010	169.695
NUP160-007	0.0
NUP160-003	0.0
NUP160-011	10.0056
NUP160-008	188.6657
BAK1-201	0.0
BAK1-002	5286.8807
BAK1-202	538.3815
MUSK-201	0.0
MUSK-004	8.0045
MUSK-003	0.0
MUSK-202	0.0
MUSK-001	0.0
MUSK-002	0.0
IKZF2-002	1833.5868
IKZF2-003	0.0
IKZF2-009	1211.6385
IKZF2-006	11.0462
IKZF2-011	137.7571
IKZF2-014	0.0
IKZF2-001	0.0
IKZF2-008	127.3513
IKZF2-004	27.8556
IKZF2-201	36145.6015
IKZF2-013	193.0681
IKZF2-005	448.6512
IKZF2-202	21843.0321
IKZF2-012	3729.2084
GRN-001	17822.7808
GRN-021	52.3493
GRN-009	0.0
GRN-022	0.0
GRN-003	76.9231
GRN-018	89.7302
GRN-006	72.1204
GRN-016	0.0
GRN-007	0.0
GRN-015	38.7417
GRN-013	234.6114
GRN-012	139.4381
GRN-017	0.0
GRN-002	0.0
GRN-005	14.6482
GRN-019	0.0
GRN-020	476.9071
GRN-011	58.4327
GRN-014	43.7045
GRN-010	66.4372
GRN-008	0.0
FAM13B-001	36423.0369
FAM13B-003	0.0
FAM13B-002	9720.8837
FAM13B-007	0.0
FAM13B-010	14.5682
FAM13B-005	0.0
FAM13B-006	96.9343
FAM13B-008	0.0
FAM13B-009	106.3796
FAM13B-011	216.121
FAM13B-004	0.0
ARHGAP31-001	336.1883
ARHGAP31-002	0.0
CENPQ-001	1312.7351
SARS-001	12632.5943
SARS-004	200.4322
SARS-006	1533.7389
SARS-005	761.1462
SARS-003	384.6954
SARS-002	504.3624
RANBP3-003	3968.3022
RANBP3-001	694.5489
RANBP3-002	5354.0383
RANBP3-009	10.8061
RANBP3-019	0.0
RANBP3-006	3610.1817
RANBP3-020	141.2791
RANBP3-014	0.0
RANBP3-007	586.4884
RANBP3-017	10.4859
RANBP3-031	0.0
RANBP3-022	19.1307
RANBP3-016	55.7912
RANBP3-018	12.8872
RANBP3-028	21.2919
RANBP3-010	0.0
RANBP3-026	0.0
RANBP3-025	0.0
RANBP3-027	0.0
RANBP3-004	657.3281
RANBP3-008	0.0
RANBP3-012	0.0
RANBP3-024	278.0757
RANBP3-015	0.0
RANBP3-011	0.0
RANBP3-023	0.0
RANBP3-013	62.6751
RANBP3-030	40.5027
RANBP3-005	139.9184
RANBP3-021	8.965
ARID4A-201	0.0
ARID4A-001	14835.1877
ARID4A-003	5564.9564
ARID4A-009	729.2884
ARID4A-006	205.7952
ARID4A-002	750.6604
ARID4A-004	17.85
ARID4A-005	0.0
ARID4A-008	0.0
ARID4A-007	204.0343
ARID4A-010	136.7966
TSSC1-001	5355.319
TSSC1-003	265.3486
TSSC1-006	0.0
TSSC1-009	147.9228
TSSC1-007	199.0715
TSSC1-004	330.5851
TSSC1-010	0.0
TSSC1-008	0.0
TSSC1-011	0.0
TSSC1-005	0.0
TSSC1-015	46.506
TSSC1-002	68.1982
TSSC1-012	214.7603
TSSC1-014	136.0762
PNPLA6-001	2265.0284
PNPLA6-002	1865.9249
PNPLA6-004	2309.2932
PNPLA6-003	85.3278
PNPLA6-008	20.8117
PNPLA6-006	19.7711
PNPLA6-015	0.0
PNPLA6-007	91.091
PNPLA6-020	670.7756
PNPLA6-018	488.5936
PNPLA6-016	1019.8511
PNPLA6-022	491.4752
PNPLA6-017	1191.4672
PNPLA6-010	24.7339
PNPLA6-023	0.0
PNPLA6-014	0.0
PNPLA6-019	134.2352
PNPLA6-024	0.0
PNPLA6-021	106.7798
PNPLA6-012	18313.2154
PNPLA6-009	0.0
PNPLA6-011	0.0
PNPLA6-005	0.0
PNPLA6-013	0.0
IFT88-002	573.0409
IFT88-001	2919.4749
IFT88-007	21.7722
IFT88-003	88.3695
IFT88-006	96.0538
IFT88-005	46.7462
IFT88-004	296.8863
ALG1-001	2838.1494
ALG1-003	1162.0107
ALG1-011	0.0
ALG1-012	25.5343
ALG1-010	221.9643
ALG1-002	0.0
ALG1-008	85.4879
ALG1-009	49.948
ZCCHC8-003	165.3726
ZCCHC8-006	420.5555
ZCCHC8-005	773.6332
ZCCHC8-009	691.7474
ZCCHC8-004	166.3331
ZCCHC8-008	74.0415
ZCCHC8-002	451.3728
ZCCHC8-007	667.4938
ZCCHC8-010	179.9408
ZCCHC8-001	7263.5076
ABCF2-003	4651.1647
ABCF2-001	6335.8681
ABCF2-004	141.8394
ABCF2-006	505.8833
ABCF2-007	43.7845
ABCF2-005	16.009
CHPF2-001	22483.1506
CHPF2-004	93.9726
CHPF2-003	20.8117
CHPF2-002	30.8173
LRRC7-001	0.0
LRRC7-002	0.0
LRRC7-003	0.0
LRRC7-201	40.0224
LRRC7-006	0.0
LRRC7-005	32.0179
LRRC7-004	0.0
LRRC7-012	8.0045
LRRC7-009	0.0
LRRC7-010	8.0045
LRRC7-007	0.0
LRRC7-011	0.0
LRRC7-008	0.0
FUT8-005	995.5975
FUT8-002	151.6849
FUT8-001	974.3857
FUT8-003	326.0226
FUT8-008	0.0
FUT8-013	0.0
FUT8-007	90.6107
FUT8-012	16.6493
FUT8-014	0.0
FUT8-010	0.0
FUT8-009	0.0
FUT8-006	33.6188
FUT8-004	1243.2562
FUT8-011	85.4078
FUT8-015	0.0
UBA6-001	23576.8831
UBA6-002	334.5874
UBA6-003	728.8081
UBA6-005	905.9473
UBA6-004	0.0
UBA6-006	996.7182
GAB2-002	0.0
GAB2-001	67737.2128
GAB2-004	138.9578
GAB2-007	0.0
GAB2-003	152.0852
GAB2-005	370.7676
GAB2-006	23.3731
ATP6V0A1-004	1360.762
ATP6V0A1-006	0.0
ATP6V0A1-001	1808.2926
ATP6V0A1-003	119.0267
ATP6V0A1-201	0.0
ATP6V0A1-005	0.0
ATP6V0A1-007	74.5217
ATP6V0A1-016	43.2242
ATP6V0A1-025	38.5016
ATP6V0A1-021	0.0
ATP6V0A1-027	9.8455
ATP6V0A1-018	0.0
ATP6V0A1-023	0.0
ATP6V0A1-010	0.0
ATP6V0A1-012	0.0
ATP6V0A1-019	16.009
ATP6V0A1-022	0.0
ATP6V0A1-002	42.2637
ATP6V0A1-024	41.7034
ATP6V0A1-015	0.0
ATP6V0A1-013	11.3664
ATP6V0A1-014	0.0
ATP6V0A1-020	0.0
ATP6V0A1-017	15.6087
ATP6V0A1-009	1509.6454
PIAS1-001	21992.1556
PIAS1-002	870.4875
PIAS1-005	0.0
PIAS1-003	290.8028
PIAS1-004	57.5522
PIAS1-007	73.241
PIAS1-006	237.0928
PIAS1-008	641.5593
SLC4A7-001	565.5167
SLC4A7-003	15144.8811
SLC4A7-201	0.0
SLC4A7-012	398.3831
SLC4A7-013	0.0
SLC4A7-002	6443.1282
SLC4A7-005	0.0
SLC4A7-007	0.0
SLC4A7-009	4.7226
SLC4A7-006	243.5764
SLC4A7-010	0.0
SLC4A7-011	0.0
SLC4A7-014	0.0
SLC4A7-004	0.0
SLC4A7-008	1329.7847
SLC4A7-017	110.702
SLC4A7-016	53.1498
SLC4A7-015	277.9156
APBA2-006	117.5858
APBA2-201	70.5195
APBA2-010	0.0
APBA2-202	0.0
APBA2-002	368.5264
APBA2-011	4.3224
APBA2-001	0.0
APBA2-008	0.0
APBA2-007	0.0
APBA2-003	345.3934
APBA2-009	0.0
APBA2-004	142.2397
MAP2K3-013	3743.1362
MAP2K3-001	8389.7383
MAP2K3-201	0.0
MAP2K3-002	348.6753
MAP2K3-009	1045.7856
MAP2K3-006	37.461
MAP2K3-007	25.7744
MAP2K3-004	0.0
MAP2K3-016	350.5963
MAP2K3-014	87.4089
MAP2K3-011	0.0
MAP2K3-010	17.77
MAP2K3-017	0.0
MAP2K3-202	201.5529
MAP2K3-203	0.0
EFCAB1-001	0.0
EFCAB1-201	0.0
EFCAB1-004	0.0
EFCAB1-002	0.0
EFCAB1-007	0.0
EFCAB1-009	0.0
EFCAB1-006	0.0
EFCAB1-010	0.0
EFCAB1-008	0.0
TMSB10-001	22316.4972
ASTE1-001	1591.6913
ASTE1-007	0.0
ASTE1-009	43.3043
ASTE1-008	0.0
ASTE1-005	0.0
ASTE1-002	681.5817
ASTE1-006	58.993
ASTE1-003	0.0
RNF19A-001	7085.4078
RNF19A-004	175.2181
RNF19A-002	0.0
RNF19A-011	0.0
RNF19A-003	3275.6744
RNF19A-009	57.3921
RNF19A-005	804.4505
RNF19A-006	205.6352
RNF19A-008	53.9502
RNF19A-010	261.5064
RNF19A-012	116.065
RNF19A-007	867.926
RNF19A-015	256.3836
RNF19A-014	17.3697
RNF19A-013	52.9897
RNF19A-201	18600.3362
PEX3-001	1379.0923
PEX3-002	277.8356
PEX3-003	16.009
GABARAPL2-001	7063.7157
GABARAPL2-002	15.4487
GABARAPL2-004	181.1414
GABARAPL2-003	1328.504
GABARAPL2-006	0.0
MYOC-001	0.0
MYOC-201	0.0
SH3YL1-001	0.0
SH3YL1-004	1592.9721
SH3YL1-011	2132.3941
SH3YL1-005	97.8148
SH3YL1-002	155.6071
SH3YL1-003	38.3415
SH3YL1-016	0.0
SH3YL1-019	22.7327
SH3YL1-020	35.78
SH3YL1-023	47.5466
SH3YL1-026	0.0
SH3YL1-012	0.0
SH3YL1-007	232.6903
SH3YL1-015	28.656
SH3YL1-006	2018.0101
SH3YL1-010	907.3081
SH3YL1-018	165.2125
SH3YL1-013	0.0
SH3YL1-008	380.9333
SH3YL1-024	0.0
SH3YL1-014	0.0
SH3YL1-009	384.2152
SH3YL1-021	191.6273
SH3YL1-022	210.5179
SH3YL1-017	0.0
SH3YL1-025	55.9513
SH3YL1-027	32.0179
SH3YL1-028	298.4071
SH3YL1-029	0.0
FAM136A-001	2680.7812
FAM136A-004	64.356
FAM136A-005	0.0
FAM136A-002	115.9049
FAM136A-003	3423.277
FAM136A-006	23.213
VCL-201	16581.5257
VCL-001	8142.9601
VCL-002	1245.4975
VCL-005	8.0045
VCL-004	112.7832
VCL-003	0.0
VCL-007	771.9523
VCL-006	0.0
DEPDC1B-001	1974.7859
DEPDC1B-002	586.4884
DEPDC1B-006	0.0
DEPDC1B-004	16.1691
DEPDC1B-003	0.0
DEPDC1B-005	0.0
DAPK2-201	0.0
DAPK2-001	83.4067
DAPK2-010	33.4587
DAPK2-004	0.0
DAPK2-202	0.0
DAPK2-009	9.6054
DAPK2-008	0.0
DAPK2-002	390.2986
DAPK2-007	0.0
DAPK2-011	37.8612
DAPK2-006	0.0
DAPK2-005	0.0
DAPK2-003	245.8177
NSMAF-001	11646.9223
NSMAF-002	6665.5727
NSMAF-010	0.0
NSMAF-003	0.0
NSMAF-004	159.5293
NSMAF-009	251.9811
NSMAF-014	40.1825
NSMAF-006	63.7157
NSMAF-012	964.5401
NSMAF-017	26.6549
NSMAF-015	173.7773
NSMAF-011	93.3323
NSMAF-005	81.0054
NSMAF-007	1701.1126
NSMAF-013	0.0
NSMAF-016	0.0
NSMAF-008	0.0
ADSS-001	16783.959
ADSS-004	613.9438
ADSS-003	316.017
STAP1-001	2672.8568
STAP1-002	272.7928
TIMP2-001	11838.7097
TIMP2-003	0.0
TIMP2-008	816.7774
TIMP2-004	0.0
TIMP2-002	639.3981
RFC1-017	12579.7647
RFC1-001	3476.5869
RFC1-002	227.0071
RFC1-010	39.222
RFC1-014	0.0
RFC1-003	0.0
RFC1-009	0.0
RFC1-005	0.0
RFC1-013	0.0
RFC1-011	270.8717
RFC1-008	0.0
RFC1-012	686.1442
RFC1-004	0.0
RFC1-007	75.4823
RFC1-006	0.0
RFC1-015	62.7551
TBC1D23-001	4959.4973
TBC1D23-002	5803.4099
TBC1D23-006	0.0
TBC1D23-003	969.2628
TBC1D23-004	108.5408
TBC1D23-007	48.5872
TBC1D23-008	0.0
TBC1D23-005	130.5531
TBC1D23-009	26.8951
CUL3-001	5015.7688
CUL3-201	691.2671
CUL3-002	18408.949
CUL3-003	211.5585
CUL3-013	116.3852
CUL3-006	0.0
CUL3-011	0.0
CUL3-010	0.0
CUL3-009	474.5858
CUL3-008	242.0556
CUL3-004	144.2408
CUL3-005	486.1923
CUL3-015	41.5433
CUL3-014	0.0
CUL3-012	43.3843
CUL3-202	0.0
MYOM2-001	117.3457
MYOM2-011	0.0
MYOM2-010	13.5276
MYOM2-013	0.0
MYOM2-016	7.0439
MYOM2-009	0.0
MYOM2-008	0.0
MYOM2-004	8.1646
MYOM2-003	173.8574
MYOM2-014	265.5087
MYOM2-006	8.2446
MYOM2-002	142.4798
MYOM2-012	0.0
MYOM2-015	344.3528
MYOM2-005	0.0
OTC-001	0.0
OTC-002	0.0
CYP46A1-001	144.2408
CYP46A1-003	23.6132
CYP46A1-004	187.7051
CYP46A1-002	1645.4815
CYP46A1-005	0.0
CYP46A1-006	0.0
CYP46A1-007	64.0359
ZZZ3-002	892.6599
ZZZ3-001	9735.4519
ZZZ3-009	43.8646
ZZZ3-010	15.5287
ZZZ3-008	40.0224
ZZZ3-006	9.2052
ZZZ3-007	8.6448
ZZZ3-011	0.0
ZZZ3-005	181.2215
ZZZ3-003	943.0081
ZZZ3-004	2266.3091
SLC18A1-002	0.0
SLC18A1-001	0.0
SLC18A1-008	0.0
SLC18A1-201	0.0
SLC18A1-202	0.0
SLC18A1-004	0.0
SLC18A1-003	32.0179
SLC18A1-007	0.0
SLC18A1-005	0.0
SLC18A1-006	16.009
USP2-001	160.3298
USP2-002	0.0
USP2-007	0.0
USP2-003	10.8061
USP2-004	0.0
USP2-005	9.2052
USP2-008	8.6448
CASR-001	0.7204
CASR-003	0.0
CASR-002	31.2975
TUBG2-001	2298.4071
TUBG2-002	853.1978
TUBG2-003	992.5558
RPL26L1-001	425.8385
RPL26L1-005	19.4509
RPL26L1-004	50.1081
RPL26L1-006	0.0
RPL26L1-002	0.0
RPL26L1-003	0.0
FLT4-001	55.7112
FLT4-002	38.7417
FLT4-006	0.0
FLT4-005	0.0
FLT4-011	1.761
FLT4-003	0.0
FLT4-007	0.0
FLT4-010	0.0
FLT4-008	7.8444
FLT4-004	0.0
FLT4-009	0.0
FLT4-201	0.0
NSUN2-001	13951.2527
NSUN2-009	362.6031
NSUN2-005	1268.3903
NSUN2-007	176.0986
NSUN2-003	895.4615
NSUN2-004	7202.1132
NSUN2-008	1614.5842
NSUN2-002	1562.3149
NSUN2-006	182.4222
FBXO42-001	10565.5167
FBXO42-004	1420.0752
FBXO42-003	260.4659
FBXO42-002	232.9304
MFAP3-001	4165.2926
MFAP3-003	511.0862
MFAP3-011	0.0
MFAP3-012	40.0224
MFAP3-009	0.0
MFAP3-006	0.0
MFAP3-007	0.0
MFAP3-005	17.1296
MFAP3-008	0.0
MFAP3-004	0.0
MFAP3-010	0.0
MFAP3-002	133.1145
MRI1-002	4010.9661
MRI1-001	3624.3496
MRI1-003	1342.912
MRI1-004	294.4049
MRI1-005	37.6211
MRI1-006	1329.2244
METTL1-002	242.3757
METTL1-001	125.9105
METTL1-008	75.4823
METTL1-007	0.0
METTL1-004	0.0
METTL1-005	142.4798
METTL1-006	93.9726
METTL1-003	104.2184
HOXC8-001	0.0
AGA-001	1608.5808
AGA-006	0.0
AGA-003	460.738
AGA-004	72.4406
AGA-002	126.2307
AGA-005	13.2074
PI4K2B-001	6503.3219
BOD1L1-001	62655.6472
BOD1L1-002	299.0475
BOD1L1-006	1211.6385
BOD1L1-004	2204.6746
BOD1L1-005	0.0
BOD1L1-003	1074.6818
MAT2B-001	4169.2948
MAT2B-002	15869.2868
MAT2B-012	1202.1932
MAT2B-004	1121.348
MAT2B-010	0.0
MAT2B-011	151.2047
MAT2B-007	20.0913
MAT2B-005	2784.9996
TLL1-001	0.0
TLL1-006	0.0
TLL1-005	0.0
TLL1-004	0.0
TLL1-002	0.0
TLL1-003	0.0
EDC4-001	22482.3501
EDC4-003	7091.8114
EDC4-007	0.0
EDC4-002	8506.1234
EDC4-008	80.6852
EDC4-015	0.0
EDC4-004	0.0
EDC4-005	505.1629
EDC4-013	29.8567
EDC4-012	383.6548
EDC4-011	2108.6208
EDC4-010	568.8786
EDC4-009	811.3343
EDC4-014	0.0
TRIO-009	545.7456
TRIO-001	46735.2918
TRIO-019	20.4915
TRIO-012	0.0
TRIO-016	333.5468
TRIO-013	16.089
TRIO-011	0.0
TRIO-005	89.33
TRIO-014	18.4103
TRIO-021	226.6069
TRIO-017	122.8688
TRIO-022	1179.7807
TRIO-020	52.4294
TRIO-008	957.8164
TRIO-007	438.1654
TRIO-023	24.4137
TRIO-006	145.9217
TRIO-010	18256.2235
TRIO-018	28.0157
TRIO-015	0.0
TRIO-002	0.0
TRIO-003	2136.8767
TRIO-004	112.0628
TRIO-201	0.0
VCAN-001	1623.149
VCAN-201	0.0
VCAN-202	5438.6456
VCAN-005	0.0
VCAN-008	0.0
VCAN-012	421.436
VCAN-011	0.0
VCAN-002	0.0
VCAN-006	2466.2611
VCAN-003	0.0
VCAN-007	0.0
VCAN-010	0.0
CLEC16A-005	4081.2455
CLEC16A-002	3888.1774
CLEC16A-001	18384.6954
CLEC16A-003	0.0
CLEC16A-004	0.0
CLEC16A-012	24.0935
CLEC16A-011	0.0
CLEC16A-007	139.0379
CLEC16A-009	249.4197
CLEC16A-008	0.0
CLEC16A-010	16.3291
CLEC16A-006	0.0
MSR1-001	16.2491
MSR1-201	0.0
MSR1-002	14.1679
MSR1-003	25.6143
MSR1-004	0.0
MSR1-013	0.0
MSR1-007	0.0
MSR1-010	0.0
MSR1-008	0.0
MSR1-005	0.0
MSR1-012	0.0
MSR1-011	0.0
MSR1-009	0.0
MSR1-006	0.0
CDH1-001	0.0
CDH1-004	0.0
CDH1-010	0.0
CDH1-013	0.0
CDH1-002	0.0
CDH1-003	0.0
CDH1-007	0.0
CDH1-011	0.0
CDH1-006	0.0
CDH1-005	26.2547
CDH1-012	0.0
CDH1-201	0.0
CDH1-202	45.7856
CDH1-203	0.0
SKIV2L2-001	3433.0425
SKIV2L2-008	0.0
SKIV2L2-006	779.7166
SKIV2L2-004	13.7677
SKIV2L2-005	0.0
SKIV2L2-007	0.0
SKIV2L2-002	9955.8953
SKIV2L2-003	570.7196
SKIV2L2-009	125.9105
DNAH5-001	0.0
DNAH5-004	0.0
DNAH5-002	0.0
DNAH5-003	0.0
ZFYVE16-001	2175.9385
ZFYVE16-004	10392.5398
ZFYVE16-013	104.3785
ZFYVE16-011	164.8123
ZFYVE16-008	13.8478
ZFYVE16-005	392.6199
ZFYVE16-003	967.7419
ZFYVE16-010	0.0
ZFYVE16-007	4411.7506
ZFYVE16-009	80.0448
ZFYVE16-002	3195.2293
ZFYVE16-006	2111.8226
ZFYVE16-012	26.735
FAM65A-001	3605.2189
FAM65A-002	949.4917
FAM65A-201	0.0
FAM65A-006	6084.2872
FAM65A-003	0.0
FAM65A-024	0.0
FAM65A-004	0.0
FAM65A-007	0.0
FAM65A-018	273.5932
FAM65A-023	64.356
FAM65A-020	45.9457
FAM65A-019	0.0
FAM65A-010	0.0
FAM65A-005	1575.6824
FAM65A-014	43.1442
FAM65A-013	291.9235
FAM65A-008	105.0989
FAM65A-009	9.7655
FAM65A-022	0.0
FAM65A-021	0.0
FAM65A-011	3175.4583
FAM65A-015	286.4804
FAM65A-017	1003.2818
C6-001	0.0
C6-002	0.0
C6-004	0.0
C6-003	0.0
C6-007	0.0
C6-006	0.0
C6-005	0.0
C6-009	0.0
RAI14-002	0.0
RAI14-001	178.2598
RAI14-024	0.0
RAI14-021	0.0
RAI14-005	0.0
RAI14-011	0.0
RAI14-018	0.0
RAI14-008	245.9777
RAI14-025	0.0
RAI14-023	0.0
RAI14-028	0.0
RAI14-009	0.0
RAI14-004	0.0
RAI14-026	0.0
RAI14-019	0.0
RAI14-012	0.0
RAI14-013	0.0
RAI14-014	0.0
RAI14-017	0.0
RAI14-007	0.0
RAI14-027	0.0
RAI14-010	0.0
RAI14-015	0.0
RAI14-022	0.0
RAI14-003	0.0
RAI14-020	0.0
RAI14-016	0.0
RAI14-006	0.0
SOX30-001	32.0179
